league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt
GER-Bundesliga,2324,Union Berlin,Jordan Pefok,USA,FW,27,1996,0.3,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Union Berlin,Josip Juranović,CRO,"MF,DF",27,1995,14.4,0,12,3,25.0,0.83,0.21,0.0,0.0,0,1
GER-Bundesliga,2324,Union Berlin,Jérôme Roussillon,GLP,"DF,MF",30,1993,8.4,0,7,4,57.1,0.84,0.48,0.0,0.0,0,0
GER-Bundesliga,2324,Union Berlin,Kevin Behrens,GER,FW,32,1991,14.0,4,41,13,31.7,2.92,0.93,0.1,0.31,0,0
GER-Bundesliga,2324,Union Berlin,Kevin Vogt,GER,DF,31,1991,14.7,0,1,0,0.0,0.07,0.0,0.0,,0,0
GER-Bundesliga,2324,Union Berlin,Kevin Volland,GER,"FW,MF",31,1992,14.9,3,36,14,38.9,2.41,0.94,0.03,0.07,2,3
GER-Bundesliga,2324,Union Berlin,Leonardo Bonucci,ITA,DF,36,1987,5.1,1,1,1,100.0,0.2,0.2,0.0,0.0,1,1
GER-Bundesliga,2324,Union Berlin,Lucas Tousart,FRA,MF,26,1997,17.5,0,25,6,24.0,1.43,0.34,0.0,0.0,0,0
GER-Bundesliga,2324,Union Berlin,Mikkel Kaufmann,DEN,FW,22,2001,5.4,1,15,6,40.0,2.78,1.11,0.07,0.17,0,0
GER-Bundesliga,2324,Union Berlin,Miloš Pantović,SRB,"FW,MF",27,1996,0.2,1,1,1,100.0,6.0,6.0,1.0,1.0,0,0
GER-Bundesliga,2324,Union Berlin,Paul Jaeckel,GER,DF,25,1998,2.6,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Union Berlin,Rani Khedira,TUN,MF,29,1994,14.9,0,3,1,33.3,0.2,0.07,0.0,0.0,0,0
GER-Bundesliga,2324,Union Berlin,Robin Gosens,GER,"MF,DF",29,1994,25.4,6,32,10,31.3,1.26,0.39,0.19,0.6,0,0
GER-Bundesliga,2324,Union Berlin,Robin Knoche,GER,DF,31,1992,21.3,1,8,4,50.0,0.38,0.19,0.13,0.25,0,1
GER-Bundesliga,2324,Union Berlin,Sheraldo Becker,SUR,"FW,MF",28,1995,7.2,0,16,4,25.0,2.23,0.56,0.0,0.0,0,0
GER-Bundesliga,2324,Union Berlin,Yorbe Vertessen,BEL,"FW,MF",22,2001,6.6,3,24,9,37.5,3.64,1.37,0.13,0.33,0,0
GER-Bundesliga,2324,Werder Bremen,Amos Pieper,GER,DF,25,1998,6.6,0,4,1,25.0,0.61,0.15,0.0,0.0,0,0
GER-Bundesliga,2324,Werder Bremen,Anthony Jung,GER,"DF,MF",31,1991,28.7,1,5,1,20.0,0.17,0.03,0.2,1.0,0,0
GER-Bundesliga,2324,Werder Bremen,Christian Groß,GER,"DF,MF",34,1989,8.9,0,4,1,25.0,0.45,0.11,0.0,0.0,0,0
GER-Bundesliga,2324,Werder Bremen,Dawid Kownacki,POL,FW,26,1997,4.2,0,19,4,21.1,4.5,0.95,0.0,0.0,0,0
GER-Bundesliga,2324,Werder Bremen,Felix Agu,NGA,MF,23,1999,17.9,0,11,0,0.0,0.61,0.0,0.0,,0,0
GER-Bundesliga,2324,Werder Bremen,Ilia Gruev,BUL,MF,23,2000,0.0,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Werder Bremen,Isak Hansen-Aarøen,NOR,MF,18,2004,0.3,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Werder Bremen,Jens Stage,DEN,MF,26,1996,25.9,3,40,11,27.5,1.55,0.43,0.08,0.27,0,0
GER-Bundesliga,2324,Werder Bremen,Jiří Pavlenka,CZE,GK,31,1992,7.0,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Werder Bremen,Joel Imasuen,USA,FW,18,2004,0.0,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Werder Bremen,Julián Malatini,ARG,DF,22,2001,6.7,1,3,1,33.3,0.45,0.15,0.33,1.0,0,0
GER-Bundesliga,2324,Werder Bremen,Justin Njinmah,GER,FW,22,2000,11.3,6,33,14,42.4,2.92,1.24,0.18,0.43,0,0
GER-Bundesliga,2324,Werder Bremen,Leon Opitz,GER,MF,18,2005,0.2,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Werder Bremen,Leonardo Bittencourt,GER,MF,29,1993,17.5,1,31,5,16.1,1.77,0.29,0.03,0.2,0,0
GER-Bundesliga,2324,Werder Bremen,Marco Friedl,AUT,DF,25,1998,24.4,1,7,1,14.3,0.29,0.04,0.14,1.0,0,0
GER-Bundesliga,2324,Werder Bremen,Marvin Ducksch,GER,FW,29,1994,30.0,12,80,38,47.5,2.67,1.27,0.09,0.18,5,6
GER-Bundesliga,2324,Werder Bremen,Michael Zetterer,GER,GK,28,1995,27.0,0,1,0,0.0,0.04,0.0,0.0,,0,0
GER-Bundesliga,2324,Werder Bremen,Miloš Veljković,SRB,DF,27,1995,21.3,2,6,3,50.0,0.28,0.14,0.33,0.67,0,0
GER-Bundesliga,2324,Werder Bremen,Mitchell Weiser,GER,MF,29,1994,29.3,3,44,13,29.5,1.5,0.44,0.07,0.23,0,0
GER-Bundesliga,2324,Werder Bremen,Naby Keïta,GUI,MF,28,1995,1.2,0,2,0,0.0,1.65,0.0,0.0,,0,0
GER-Bundesliga,2324,Werder Bremen,Nick Woltemade,GER,"FW,MF",21,2002,13.2,2,22,6,27.3,1.67,0.45,0.09,0.33,0,0
GER-Bundesliga,2324,Werder Bremen,Niclas Füllkrug,GER,FW,30,1993,2.0,0,5,2,40.0,2.5,1.0,0.0,0.0,0,0
GER-Bundesliga,2324,Werder Bremen,Nicolai Rapp,GER,DF,26,1996,0.8,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Werder Bremen,Niklas Stark,GER,DF,28,1995,12.1,2,4,2,50.0,0.33,0.17,0.5,1.0,0,0
GER-Bundesliga,2324,Werder Bremen,Oliver Burke,SCO,"FW,MF",26,1997,0.4,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Werder Bremen,Olivier Deman,BEL,MF,23,2000,15.2,2,17,7,41.2,1.12,0.46,0.12,0.29,0,0
GER-Bundesliga,2324,Werder Bremen,Rafael Borré,COL,FW,27,1995,11.0,4,20,8,40.0,1.82,0.73,0.2,0.5,0,0
GER-Bundesliga,2324,Werder Bremen,Romano Schmid,AUT,"MF,FW",23,2000,28.9,4,38,9,23.7,1.31,0.31,0.11,0.44,0,0
GER-Bundesliga,2324,Werder Bremen,Senne Lynen,BEL,MF,24,1999,20.0,0,12,2,16.7,0.6,0.1,0.0,0.0,0,0
GER-Bundesliga,2324,Werder Bremen,Skelly Alvero,FRA,MF,21,2002,1.4,1,5,3,60.0,3.66,2.2,0.2,0.33,0,0
GER-Bundesliga,2324,Wolfsburg,Amin Sarr,SWE,"MF,FW",22,2001,4.3,0,6,2,33.3,1.4,0.47,0.0,0.0,0,0
GER-Bundesliga,2324,Wolfsburg,Aster Vranckx,BEL,MF,20,2002,12.8,0,4,2,50.0,0.31,0.16,0.0,0.0,0,0
GER-Bundesliga,2324,Wolfsburg,Bennit Bröger,GER,MF,17,2006,0.1,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Wolfsburg,Cedric Zesiger,SUI,DF,25,1998,18.2,0,16,2,12.5,0.88,0.11,0.0,0.0,0,0
GER-Bundesliga,2324,Wolfsburg,Dženan Pejčinović,GER,FW,18,2005,0.4,0,2,0,0.0,4.86,0.0,0.0,,0,0
GER-Bundesliga,2324,Wolfsburg,Jakub Kamiński,POL,MF,21,2002,5.3,0,10,3,30.0,1.9,0.57,0.0,0.0,0,0
GER-Bundesliga,2324,Wolfsburg,Joakim Mæhle,DEN,"DF,MF",26,1997,27.2,2,20,6,30.0,0.73,0.22,0.1,0.33,0,0
GER-Bundesliga,2324,Wolfsburg,Jonas Wind,DEN,FW,24,1999,29.5,11,73,35,47.9,2.48,1.19,0.15,0.31,0,1
GER-Bundesliga,2324,Wolfsburg,Kevin Behrens,GER,FW,32,1991,6.8,1,11,6,54.5,1.61,0.88,0.09,0.17,0,0
GER-Bundesliga,2324,Wolfsburg,Kevin Paredes,USA,"MF,DF",20,2003,15.9,3,19,8,42.1,1.19,0.5,0.16,0.38,0,0
GER-Bundesliga,2324,Wolfsburg,Kilian Fischer,GER,"MF,DF",22,2000,3.2,0,4,0,0.0,1.24,0.0,0.0,,0,0
GER-Bundesliga,2324,Wolfsburg,Koen Casteels,BEL,GK,31,1992,25.0,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Wolfsburg,Kofi Amoako,GER,MF,18,2005,0.0,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Wolfsburg,Lovro Majer,CRO,"MF,FW",25,1998,23.4,5,37,12,32.4,1.58,0.51,0.08,0.25,2,2
GER-Bundesliga,2324,Wolfsburg,Lukas Nmecha,GER,FW,24,1998,0.5,1,1,1,100.0,2.14,2.14,1.0,1.0,0,0
GER-Bundesliga,2324,Wolfsburg,Mattias Svanberg,SWE,MF,24,1999,19.1,1,42,11,26.2,2.2,0.58,0.02,0.09,0,0
GER-Bundesliga,2324,Wolfsburg,Maxence Lacroix,FRA,DF,23,2000,26.2,4,12,8,66.7,0.46,0.3,0.33,0.5,0,0
GER-Bundesliga,2324,Wolfsburg,Maximilian Arnold,GER,MF,29,1994,27.8,2,32,12,37.5,1.15,0.43,0.06,0.17,0,0
GER-Bundesliga,2324,Wolfsburg,Moritz Jenz,GER,DF,24,1999,19.4,0,7,0,0.0,0.36,0.0,0.0,,0,0
GER-Bundesliga,2324,Wolfsburg,Nicolas Cozza,FRA,DF,24,1999,3.1,0,1,0,0.0,0.33,0.0,0.0,,0,0
GER-Bundesliga,2324,Wolfsburg,Patrick Wimmer,AUT,"MF,FW",22,2001,6.5,2,10,4,40.0,1.53,0.61,0.2,0.5,0,0
GER-Bundesliga,2324,Wolfsburg,Pavao Pervan,AUT,GK,35,1987,9.0,0,0,0,,0.0,0.0,,,0,0
GER-Bundesliga,2324,Wolfsburg,Ridle Baku,GER,"MF,DF",25,1998,22.4,1,27,9,33.3,1.21,0.4,0.04,0.11,0,0
GER-Bundesliga,2324,Wolfsburg,Rogério,BRA,"DF,MF",25,1998,10.1,1,4,2,50.0,0.4,0.2,0.25,0.5,0,0
GER-Bundesliga,2324,Wolfsburg,Sebastiaan Bornauw,BEL,DF,24,1999,15.9,0,10,4,40.0,0.63,0.25,0.0,0.0,0,0
GER-Bundesliga,2324,Wolfsburg,Tiago Tomás,POR,"FW,MF",21,2002,11.5,1,27,10,37.0,2.35,0.87,0.04,0.1,0,0
GER-Bundesliga,2324,Wolfsburg,Václav Černý,CZE,"MF,FW",25,1997,10.2,4,20,5,25.0,1.95,0.49,0.2,0.8,0,0
GER-Bundesliga,2324,Wolfsburg,Yannick Gerhardt,GER,MF,29,1994,18.1,2,19,9,47.4,1.05,0.5,0.11,0.22,0,0
ITA-Serie A,2324,Atalanta,Ademola Lookman,NGA,"FW,MF",25,1997,21.0,11,67,24,35.8,3.18,1.14,0.16,0.46,0,0
ITA-Serie A,2324,Atalanta,Aleksei Miranchuk,RUS,"MF,FW",27,1995,13.1,3,38,22,57.9,2.91,1.68,0.08,0.14,0,0
ITA-Serie A,2324,Atalanta,Berat Djimsiti,ALB,DF,30,1993,31.5,0,13,0,0.0,0.41,0.0,0.0,,0,0
ITA-Serie A,2324,Atalanta,Charles De Ketelaere,BEL,"FW,MF",22,2001,22.5,10,45,25,55.6,2.0,1.11,0.2,0.36,1,1
ITA-Serie A,2324,Atalanta,Davide Zappacosta,ITA,MF,31,1992,20.7,2,37,10,27.0,1.78,0.48,0.05,0.2,0,0
ITA-Serie A,2324,Atalanta,Duván Zapata,COL,FW,32,1991,1.2,1,5,3,60.0,4.02,2.41,0.2,0.33,0,0
ITA-Serie A,2324,Atalanta,El Bilal Touré,MLI,FW,21,2001,4.4,2,12,5,41.7,2.74,1.14,0.17,0.4,0,0
ITA-Serie A,2324,Atalanta,Emil Holm,SWE,MF,23,2000,10.5,1,26,8,30.8,2.47,0.76,0.04,0.13,0,0
ITA-Serie A,2324,Atalanta,Francesco Rossi,ITA,GK,32,1991,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Atalanta,Gianluca Scamacca,ITA,FW,24,1999,16.1,12,60,26,43.3,3.72,1.61,0.2,0.46,0,0
ITA-Serie A,2324,Atalanta,Giorgio Scalvini,ITA,DF,19,2003,28.3,1,19,6,31.6,0.67,0.21,0.05,0.17,0,0
ITA-Serie A,2324,Atalanta,Giovanni Bonfanti,ITA,DF,20,2003,1.0,0,1,0,0.0,1.01,0.0,0.0,,0,0
ITA-Serie A,2324,Atalanta,Hans Hateboer,NED,MF,29,1994,12.4,0,11,3,27.3,0.89,0.24,0.0,0.0,0,0
ITA-Serie A,2324,Atalanta,Isak Hien,SWE,DF,24,1999,10.4,0,4,2,50.0,0.38,0.19,0.0,0.0,0,0
ITA-Serie A,2324,Atalanta,José Luis Palomino,ARG,DF,33,1990,0.3,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Atalanta,Juan Musso,ARG,GK,29,1994,11.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Atalanta,Leonardo Mendicino,ITA,MF,17,2006,0.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Atalanta,Luis Muriel,COL,FW,32,1991,4.5,2,23,9,39.1,5.06,1.98,0.09,0.22,0,0
ITA-Serie A,2324,Atalanta,Marco Carnesecchi,ITA,GK,23,2000,26.9,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Atalanta,Mario Pašalić,CRO,MF,28,1995,22.8,6,40,18,45.0,1.76,0.79,0.1,0.22,2,2
ITA-Serie A,2324,Atalanta,Marten de Roon,NED,"MF,DF",32,1991,28.9,0,16,3,18.8,0.55,0.1,0.0,0.0,0,0
ITA-Serie A,2324,Atalanta,Matteo Ruggeri,ITA,MF,21,2002,27.2,0,12,4,33.3,0.44,0.15,0.0,0.0,0,0
ITA-Serie A,2324,Atalanta,Michel Ndary Adopo,FRA,MF,23,2000,1.2,0,1,1,100.0,0.83,0.83,0.0,0.0,0,0
ITA-Serie A,2324,Atalanta,Mitchel Bakker,NED,MF,23,2000,4.2,1,5,1,20.0,1.18,0.24,0.2,1.0,0,0
ITA-Serie A,2324,Atalanta,Nadir Zortea,ITA,"DF,MF",24,1999,1.7,1,2,1,50.0,1.21,0.6,0.5,1.0,0,0
ITA-Serie A,2324,Atalanta,Rafael Tolói,ITA,DF,32,1990,10.7,0,3,0,0.0,0.28,0.0,0.0,,0,0
ITA-Serie A,2324,Atalanta,Sead Kolašinac,BIH,DF,30,1993,24.2,1,13,5,38.5,0.54,0.21,0.08,0.2,0,0
ITA-Serie A,2324,Atalanta,Teun Koopmeiners,NED,MF,25,1998,29.2,12,54,20,37.0,1.85,0.69,0.19,0.5,2,2
ITA-Serie A,2324,Atalanta,Éderson Silva,BRA,MF,24,1999,31.9,6,38,11,28.9,1.19,0.35,0.16,0.55,0,0
ITA-Serie A,2324,Bologna,Alexis Saelemaekers,BEL,MF,24,1999,21.0,4,29,10,34.5,1.38,0.48,0.14,0.4,0,0
ITA-Serie A,2324,Bologna,Babis Lykogiannis,GRE,DF,29,1993,10.0,2,15,4,26.7,1.49,0.4,0.13,0.5,0,0
ITA-Serie A,2324,Bologna,Dan Ndoye,SUI,"MF,FW",22,2000,19.7,1,41,16,39.0,2.08,0.81,0.02,0.06,0,0
ITA-Serie A,2324,Bologna,Federico Ravaglia,ITA,GK,23,1999,5.9,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Bologna,Giovanni Fabbian,ITA,MF,20,2003,11.7,5,28,10,35.7,2.38,0.85,0.18,0.5,0,0
ITA-Serie A,2324,Bologna,Jens Odgaard,DEN,"MF,FW",24,1999,4.8,2,11,2,18.2,2.3,0.42,0.18,1.0,0,0
ITA-Serie A,2324,Bologna,Jesper Karlsson,SWE,MF,25,1998,3.8,0,6,4,66.7,1.57,1.05,0.0,0.0,0,0
ITA-Serie A,2324,Bologna,Jhon Lucumí,COL,DF,25,1998,24.6,0,11,2,18.2,0.45,0.08,0.0,0.0,0,0
ITA-Serie A,2324,Bologna,Joshua Zirkzee,NED,FW,22,2001,30.7,11,86,31,36.0,2.81,1.01,0.1,0.29,2,2
ITA-Serie A,2324,Bologna,Kacper Urbanski,POL,"MF,FW",18,2004,10.3,0,17,6,35.3,1.65,0.58,0.0,0.0,0,0
ITA-Serie A,2324,Bologna,Kevin Bonifazi,ITA,DF,27,1996,1.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Bologna,Lewis Ferguson,SCO,MF,23,1999,30.1,6,59,20,33.9,1.96,0.66,0.1,0.3,0,0
ITA-Serie A,2324,Bologna,Lorenzo De Silvestri,ITA,DF,35,1988,7.5,2,4,2,50.0,0.53,0.27,0.5,1.0,0,0
ITA-Serie A,2324,Bologna,Michel Aebischer,SUI,MF,26,1997,24.8,0,18,5,27.8,0.73,0.2,0.0,0.0,0,0
ITA-Serie A,2324,Bologna,Nicola Bagnolini,ITA,GK,19,2004,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Bologna,Nicolás Domínguez,ARG,MF,25,1998,1.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Bologna,Nikola Moro,CRO,"MF,FW",25,1998,9.3,1,11,1,9.1,1.18,0.11,0.09,1.0,0,0
ITA-Serie A,2324,Bologna,Oussama El Azzouzi,MAR,MF,22,2001,6.1,2,2,2,100.0,0.33,0.33,1.0,1.0,0,0
ITA-Serie A,2324,Bologna,Remo Freuler,SUI,MF,31,1992,29.2,1,14,4,28.6,0.48,0.14,0.07,0.25,0,0
ITA-Serie A,2324,Bologna,Riccardo Calafiori,ITA,DF,21,2002,26.1,2,17,6,35.3,0.65,0.23,0.12,0.33,0,0
ITA-Serie A,2324,Bologna,Riccardo Orsolini,ITA,MF,26,1997,19.9,10,59,25,42.4,2.96,1.26,0.14,0.32,2,3
ITA-Serie A,2324,Bologna,Sam Beukema,NED,DF,24,1998,28.3,1,12,4,33.3,0.42,0.14,0.08,0.25,0,0
ITA-Serie A,2324,Bologna,Santiago Castro,ARG,FW,18,2004,2.7,1,7,3,42.9,2.6,1.12,0.14,0.33,0,0
ITA-Serie A,2324,Bologna,Stefan Posch,AUT,DF,26,1997,26.8,1,18,4,22.2,0.67,0.15,0.06,0.25,0,0
ITA-Serie A,2324,Bologna,Sydney van Hooijdonk,NED,FW,23,2000,2.4,0,5,1,20.0,2.12,0.42,0.0,0.0,0,0
ITA-Serie A,2324,Bologna,Tommaso Corazza,ITA,DF,19,2004,2.2,0,1,0,0.0,0.46,0.0,0.0,,0,0
ITA-Serie A,2324,Bologna,Victor Bernth Kristiansen,DEN,DF,20,2002,25.6,0,6,2,33.3,0.23,0.08,0.0,0.0,0,0
ITA-Serie A,2324,Bologna,Łukasz Skorupski,POL,GK,32,1991,32.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Cagliari,Adam Obert,SVK,DF,20,2002,10.5,0,3,3,100.0,0.29,0.29,0.0,0.0,0,0
ITA-Serie A,2324,Cagliari,Alberto Dossena,ITA,DF,24,1998,33.1,2,24,6,25.0,0.73,0.18,0.08,0.33,0,0
ITA-Serie A,2324,Cagliari,Alessandro Deiola,ITA,MF,27,1995,17.9,1,25,6,24.0,1.4,0.34,0.04,0.17,0,0
ITA-Serie A,2324,Cagliari,Alessandro Di Pardo,ITA,"MF,DF",24,1999,4.0,0,3,0,0.0,0.75,0.0,0.0,,0,0
ITA-Serie A,2324,Cagliari,Andrea Petagna,ITA,FW,28,1995,11.1,1,19,8,42.1,1.72,0.72,0.05,0.13,0,0
ITA-Serie A,2324,Cagliari,Antoine Makoumbou,CGO,MF,25,1998,30.0,1,8,2,25.0,0.27,0.07,0.13,0.5,0,0
ITA-Serie A,2324,Cagliari,Boris Radunović,SRB,GK,27,1996,7.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Cagliari,Edoardo Goldaniga,ITA,DF,29,1993,11.2,0,4,3,75.0,0.36,0.27,0.0,0.0,0,0
ITA-Serie A,2324,Cagliari,Eldor Shomurodov,UZB,"MF,FW",28,1995,10.4,3,21,7,33.3,2.02,0.67,0.14,0.43,0,0
ITA-Serie A,2324,Cagliari,Gabriele Zappa,ITA,"DF,MF",23,1999,28.5,1,19,6,31.6,0.67,0.21,0.05,0.17,0,0
ITA-Serie A,2324,Cagliari,Gaetano Oristanio,ITA,"FW,MF",20,2002,12.3,2,23,5,21.7,1.87,0.41,0.09,0.4,0,0
ITA-Serie A,2324,Cagliari,Gianluca Gaetano,ITA,"MF,FW",23,2000,8.3,4,14,6,42.9,1.69,0.72,0.21,0.5,1,1
ITA-Serie A,2324,Cagliari,Gianluca Lapadula,PER,FW,33,1990,13.4,3,35,11,31.4,2.61,0.82,0.06,0.18,1,1
ITA-Serie A,2324,Cagliari,Ibrahim Sulemana,GHA,MF,20,2003,14.9,2,13,3,23.1,0.87,0.2,0.15,0.67,0,0
ITA-Serie A,2324,Cagliari,Jakub Jankto,CZE,MF,27,1996,9.7,1,12,6,50.0,1.24,0.62,0.08,0.17,0,0
ITA-Serie A,2324,Cagliari,Kingstone Mutandwa,ZAM,FW,20,2003,0.4,1,2,1,50.0,4.62,2.31,0.5,1.0,0,0
ITA-Serie A,2324,Cagliari,Leonardo Pavoletti,ITA,FW,34,1988,7.0,4,25,9,36.0,3.58,1.29,0.16,0.44,0,0
ITA-Serie A,2324,Cagliari,Marco Mancosu,ITA,"MF,FW",34,1988,1.7,0,7,0,0.0,4.04,0.0,0.0,,0,1
ITA-Serie A,2324,Cagliari,Mateusz Wieteska,POL,DF,26,1997,10.7,0,4,0,0.0,0.37,0.0,0.0,,0,0
ITA-Serie A,2324,Cagliari,Matteo Prati,ITA,MF,19,2003,21.9,1,35,11,31.4,1.6,0.5,0.03,0.09,0,0
ITA-Serie A,2324,Cagliari,Nahitan Nández,URU,"MF,DF",27,1995,26.0,2,23,7,30.4,0.88,0.27,0.04,0.14,1,1
ITA-Serie A,2324,Cagliari,Nicolas Viola,ITA,"MF,FW",33,1989,13.4,5,38,12,31.6,2.83,0.89,0.13,0.42,0,1
ITA-Serie A,2324,Cagliari,Pantelis Hatzidiakos,GRE,DF,26,1997,9.5,0,4,2,50.0,0.42,0.21,0.0,0.0,0,0
ITA-Serie A,2324,Cagliari,Paulo Azzi,BRA,"MF,DF",29,1994,10.6,0,22,2,9.1,2.08,0.19,0.0,0.0,0,0
ITA-Serie A,2324,Cagliari,Simone Aresti,ITA,GK,37,1986,0.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Cagliari,Simone Scuffet,ITA,GK,27,1996,31.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Cagliari,Tommaso Augello,ITA,"DF,MF",28,1994,26.9,1,10,3,30.0,0.37,0.11,0.1,0.33,0,0
ITA-Serie A,2324,Cagliari,Yerry Mina,COL,DF,28,1994,13.5,2,3,2,66.7,0.22,0.15,0.33,0.5,1,1
ITA-Serie A,2324,Cagliari,Zito Luvumbo,ANG,"MF,FW",21,2002,21.6,4,51,16,31.4,2.36,0.74,0.08,0.25,0,0
ITA-Serie A,2324,Empoli,Alberto Cerri,ITA,FW,27,1996,6.1,1,10,3,30.0,1.65,0.5,0.1,0.33,0,0
ITA-Serie A,2324,Empoli,Alberto Grassi,ITA,MF,28,1995,20.1,0,23,5,21.7,1.15,0.25,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Andrea Sodero,ITA,MF,18,2004,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Empoli,Ardian Ismajli,ALB,DF,26,1996,22.7,0,5,0,0.0,0.22,0.0,0.0,,0,0
ITA-Serie A,2324,Empoli,Bartosz Bereszyński,POL,DF,31,1992,19.6,0,3,1,33.3,0.15,0.05,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Daniel Maldini,ITA,"FW,MF",21,2001,2.9,0,9,2,22.2,3.08,0.68,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Elia Caprile,ITA,GK,21,2001,23.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Empoli,Emmanuel Ekong,SWE,FW,21,2002,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Empoli,Emmanuel Gyasi,GHA,MF,29,1994,20.9,1,16,6,37.5,0.77,0.29,0.06,0.17,0,0
ITA-Serie A,2324,Empoli,Etrit Berisha,ALB,GK,34,1989,14.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Empoli,Filippo Ranocchia,ITA,MF,22,2001,5.3,0,6,2,33.3,1.13,0.38,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Francesco Caputo,ITA,FW,35,1987,14.1,3,23,10,43.5,1.63,0.71,0.09,0.2,1,1
ITA-Serie A,2324,Empoli,Giacomo Corona,ITA,FW,19,2004,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Empoli,Giuseppe Pezzella,ITA,"MF,DF",25,1997,12.1,0,3,2,66.7,0.25,0.17,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Jacopo Fazzini,ITA,MF,20,2003,13.7,1,23,4,17.4,1.68,0.29,0.04,0.25,0,0
ITA-Serie A,2324,Empoli,Liam Henderson,SCO,MF,27,1996,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Empoli,Liberato Cacace,NZL,"DF,MF",22,2000,21.2,0,13,2,15.4,0.61,0.09,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,M'Baye Niang,SEN,FW,28,1994,7.9,6,24,9,37.5,3.05,1.14,0.08,0.22,4,4
ITA-Serie A,2324,Empoli,Matteo Cancellieri,ITA,"FW,MF",21,2002,19.9,4,40,13,32.5,2.01,0.65,0.1,0.31,0,0
ITA-Serie A,2324,Empoli,Mattia Destro,ITA,FW,32,1991,4.1,0,11,4,36.4,2.7,0.98,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Nicolas Haas,SUI,MF,27,1996,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Nicolò Cambiaghi,ITA,"FW,MF",22,2000,28.4,1,71,17,23.9,2.5,0.6,0.01,0.06,0,0
ITA-Serie A,2324,Empoli,Roberto Piccoli,ITA,FW,22,2001,0.4,0,1,0,0.0,2.31,0.0,0.0,,0,0
ITA-Serie A,2324,Empoli,Răzvan Marin,ROU,MF,27,1996,20.2,0,35,9,25.7,1.73,0.45,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Samuele Perisan,ITA,GK,25,1997,1.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Empoli,Sebastian Walukiewicz,POL,DF,23,2000,22.8,0,4,2,50.0,0.18,0.09,0.0,0.0,0,0
ITA-Serie A,2324,Empoli,Sebastiano Luperto,ITA,DF,26,1996,37.8,1,19,3,15.8,0.5,0.08,0.05,0.33,0,0
ITA-Serie A,2324,Empoli,Simone Bastoni,ITA,"MF,DF",26,1996,8.3,1,7,1,14.3,0.85,0.12,0.14,1.0,0,0
ITA-Serie A,2324,Empoli,Steven Shpendi,ALB,FW,20,2003,4.6,0,7,3,42.9,1.53,0.66,0.0,0.0,0,0
